timestamp,current,voltage,b1_voltage,b1_current,b1_smoothed,b2_voltage,b2_current,b2_smoothed,b3_voltage,b3_current,b3_smoothed
2025-06-19 20:46:25.913551,0.0,53.46,0.03,2.01,1.98,0.09,1.15,1.15,0.09,1.99,2.02
2025-06-19 20:46:26.044509,0.0,53.46,0.02,1.9,1.97,0.09,1.15,1.15,0.09,2.03,2.03
2025-06-19 20:46:26.175178,0.0,53.46,0.02,1.98,1.97,0.09,1.19,1.16,0.09,2.0,2.02
2025-06-19 20:46:26.306725,0.0,53.46,0.02,1.93,1.96,0.09,1.07,1.15,0.09,2.06,2.02
2025-06-19 20:46:26.437552,0.0,53.46,0.02,1.99,1.96,0.09,1.18,1.16,0.09,2.07,2.02
2025-06-19 20:46:26.569780,0.0,53.46,0.03,2.02,1.97,0.09,1.1,1.15,0.09,2.07,2.03
2025-06-19 20:46:26.700671,0.0,53.46,0.02,1.98,1.98,0.09,1.22,1.15,0.09,2.07,2.03
2025-06-19 20:46:26.831702,0.0,53.46,0.02,1.89,1.97,0.09,1.15,1.15,0.09,2.06,2.04
2025-06-19 20:46:26.962555,0.0,53.46,0.02,1.95,1.96,0.09,1.15,1.15,0.09,2.0,2.04
2025-06-19 20:46:27.093751,0.0,53.46,0.02,1.92,1.96,0.09,1.22,1.16,0.09,2.01,2.04
2025-06-19 20:46:27.224784,0.0,53.46,0.02,1.99,1.96,0.09,1.18,1.16,0.09,2.07,2.05
2025-06-19 20:46:27.356498,0.0,53.46,0.02,2.0,1.97,0.1,1.27,1.17,0.09,2.03,2.04
2025-06-19 20:46:27.487809,0.0,53.46,0.02,2.0,1.97,0.09,1.22,1.18,0.09,1.99,2.04
2025-06-19 20:46:27.622886,0.0,53.46,0.03,2.01,1.97,0.09,1.18,1.19,0.09,2.07,2.04
2025-06-19 20:46:27.755685,0.0,53.46,0.02,1.92,1.97,0.09,1.19,1.19,0.09,2.06,2.04
2025-06-19 20:46:27.887004,0.0,53.46,0.02,1.95,1.96,0.09,1.23,1.2,0.1,2.16,2.05
2025-06-19 20:46:28.018893,0.0,53.46,0.02,1.91,1.95,0.09,1.17,1.2,0.09,2.05,2.05
2025-06-19 20:46:28.149890,0.0,53.46,0.03,2.01,1.97,0.1,1.25,1.21,0.09,2.05,2.05
2025-06-19 20:46:28.280532,0.0,53.46,0.02,1.97,1.97,0.09,1.15,1.2,0.09,2.06,2.05
2025-06-19 20:46:28.412955,0.0,53.46,0.03,2.01,1.98,0.1,1.26,1.21,0.09,2.0,2.05
2025-06-19 20:46:28.543828,0.0,53.46,0.02,1.97,1.97,0.09,1.16,1.21,0.1,2.12,2.06
2025-06-19 20:46:28.674743,0.0,53.46,0.03,2.03,1.98,0.09,1.22,1.2,0.09,2.0,2.06
2025-06-19 20:46:28.806533,0.0,53.46,0.02,1.99,1.98,0.09,1.24,1.2,0.09,2.04,2.06
2025-06-19 20:46:28.937398,0.0,53.46,0.02,2.0,1.98,0.1,1.26,1.21,0.09,2.05,2.06
2025-06-19 20:46:29.068169,0.0,53.46,0.02,1.96,1.98,0.09,1.22,1.22,0.09,2.01,2.05
2025-06-19 20:46:29.199007,0.0,53.46,0.02,1.92,1.98,0.1,1.25,1.22,0.09,2.01,2.04
2025-06-19 20:46:29.329816,0.0,53.46,0.02,1.9,1.98,0.1,1.24,1.23,0.1,2.1,2.04
2025-06-19 20:46:29.461456,0.0,53.46,0.02,1.96,1.97,0.09,1.24,1.22,0.09,2.03,2.04
2025-06-19 20:46:29.592171,0.0,53.46,0.02,1.94,1.97,0.09,1.15,1.22,0.09,1.99,2.03
2025-06-19 20:46:29.723824,0.0,53.46,0.02,1.96,1.96,0.1,1.27,1.23,0.09,2.03,2.04
2025-06-19 20:46:29.855184,0.0,53.46,0.02,1.93,1.96,0.09,1.21,1.23,0.1,2.1,2.03
2025-06-19 20:46:29.985951,0.0,53.46,0.02,1.89,1.95,0.1,1.25,1.23,0.09,2.03,2.04
2025-06-19 20:46:30.117414,0.0,53.46,0.02,1.96,1.94,0.1,1.24,1.23,0.09,2.06,2.04
2025-06-19 20:46:30.250863,0.0,53.46,0.02,1.94,1.94,0.1,1.31,1.24,0.09,2.07,2.04
2025-06-19 20:46:30.382851,0.0,53.46,0.02,2.0,1.94,0.1,1.31,1.25,0.09,2.09,2.05
2025-06-19 20:46:30.513974,0.0,53.46,0.02,1.99,1.95,0.1,1.33,1.26,0.09,2.08,2.06
2025-06-19 20:46:30.646351,0.0,53.46,0.03,2.01,1.96,0.09,1.21,1.25,0.09,2.06,2.05
2025-06-19 20:46:30.778431,0.0,53.46,0.02,2.0,1.96,0.1,1.28,1.26,0.09,2.08,2.06
2025-06-19 20:46:30.910500,0.0,53.46,0.03,2.01,1.97,0.1,1.31,1.27,0.09,2.09,2.07
2025-06-19 20:46:31.042565,0.0,53.46,0.02,1.94,1.97,0.09,1.18,1.26,0.09,1.98,2.06
2025-06-19 20:46:31.175137,0.0,53.46,0.02,1.9,1.96,0.09,1.2,1.26,0.09,2.05,2.06
2025-06-19 20:46:31.307175,0.0,53.46,0.02,1.91,1.96,0.09,1.19,1.26,0.09,2.09,2.07
2025-06-19 20:46:31.438983,0.0,53.46,0.02,1.99,1.97,0.09,1.17,1.25,0.09,2.09,2.07
2025-06-19 20:46:31.570792,0.0,53.46,0.02,1.98,1.97,0.09,1.2,1.24,0.09,2.03,2.06
2025-06-19 20:46:31.702281,0.0,53.46,0.02,1.98,1.97,0.1,1.27,1.23,0.09,2.03,2.06
2025-06-19 20:46:31.833548,0.0,53.46,0.03,2.07,1.98,0.1,1.26,1.23,0.1,2.1,2.06
2025-06-19 20:46:31.966245,0.0,53.46,0.02,1.95,1.97,0.09,1.16,1.22,0.09,2.01,2.06
2025-06-19 20:46:32.097267,0.0,53.46,0.02,1.94,1.97,0.09,1.14,1.21,0.09,1.95,2.04
2025-06-19 20:46:32.231201,0.0,53.46,0.02,1.87,1.95,0.09,1.22,1.2,0.09,1.94,2.03
2025-06-19 20:46:32.364943,0.0,53.46,0.02,1.91,1.95,0.09,1.23,1.2,0.09,1.98,2.03
2025-06-19 20:46:32.496411,0.0,53.46,0.02,1.94,1.95,0.09,1.17,1.2,0.09,1.98,2.02
2025-06-19 20:46:32.630589,0.0,53.46,0.02,1.91,1.95,0.09,1.17,1.2,0.1,2.1,2.02
2025-06-19 20:46:32.762050,0.0,53.46,0.02,1.94,1.95,0.09,1.17,1.2,0.09,2.0,2.01
2025-06-19 20:46:32.892846,0.0,53.46,0.03,2.01,1.95,0.09,1.24,1.2,0.09,2.06,2.02
2025-06-19 20:46:33.024460,0.0,53.46,0.02,1.99,1.95,0.09,1.21,1.2,0.09,2.05,2.02
2025-06-19 20:46:33.157249,0.0,53.46,0.02,1.93,1.94,0.09,1.2,1.19,0.1,2.12,2.02
2025-06-19 20:46:33.289108,0.0,53.46,0.02,1.91,1.93,0.09,1.18,1.19,0.09,2.05,2.02
2025-06-19 20:46:33.419955,0.0,53.46,0.02,1.98,1.94,0.09,1.2,1.2,0.09,2.02,2.03
2025-06-19 20:46:33.550665,0.0,53.46,0.02,1.97,1.95,0.09,1.23,1.2,0.09,2.07,2.04
2025-06-19 20:46:33.681489,0.0,53.46,0.02,1.97,1.95,0.09,1.24,1.2,0.09,2.03,2.05
2025-06-19 20:46:33.813068,0.0,53.46,0.02,1.96,1.96,0.09,1.23,1.21,0.09,2.09,2.06
2025-06-19 20:46:33.944789,0.0,53.46,0.03,2.03,1.97,0.09,1.16,1.21,0.1,2.1,2.06
2025-06-19 20:46:34.075788,0.0,53.46,0.02,1.92,1.97,0.09,1.15,1.2,0.09,2.09,2.07
2025-06-19 20:46:34.205910,0.0,53.46,-999,-999,1.97,0.1,1.27,1.21,0.09,2.03,2.07
2025-06-19 20:46:34.344837,0.0,53.46,0.03,2.03,1.97,0.09,1.16,1.2,0.09,2.06,2.07
2025-06-19 20:46:34.476984,0.0,53.46,0.02,1.97,1.97,0.09,1.2,1.2,0.09,1.99,2.05
2025-06-19 20:46:34.608860,0.0,53.46,0.02,1.89,1.96,0.09,1.16,1.2,0.09,2.02,2.05
2025-06-19 20:46:34.741000,0.0,53.46,0.02,1.92,1.97,0.09,1.17,1.2,0.1,2.13,2.06
2025-06-19 20:46:34.872012,0.0,53.46,0.02,1.97,1.96,0.09,1.1,1.18,0.1,2.1,2.06
2025-06-19 20:46:35.004538,0.0,53.46,0.02,1.96,1.96,0.09,1.2,1.18,0.09,2.07,2.07
2025-06-19 20:46:35.135811,0.0,53.46,0.02,1.97,1.96,0.09,1.2,1.18,0.1,2.13,2.07
2025-06-19 20:46:35.266461,0.0,53.46,0.02,1.92,1.96,0.1,1.26,1.19,0.1,2.1,2.07
2025-06-19 20:46:35.398233,0.0,53.46,0.03,2.01,1.96,0.09,1.19,1.19,0.09,2.06,2.07
2025-06-19 20:46:35.530095,0.0,53.46,0.02,1.9,1.96,0.09,1.12,1.18,0.09,2.02,2.07
2025-06-19 20:46:35.664446,0.0,53.46,0.02,1.97,1.95,0.09,1.17,1.18,0.09,2.07,2.07
2025-06-19 20:46:35.796029,0.0,53.46,0.02,1.99,1.95,0.09,1.18,1.17,0.09,2.01,2.07
2025-06-19 20:46:35.926516,0.0,53.46,0.02,1.96,1.96,0.09,1.14,1.17,0.09,2.05,2.08
2025-06-19 20:46:36.059865,0.0,53.46,0.02,1.97,1.96,0.09,1.22,1.18,0.09,2.06,2.07
2025-06-19 20:46:36.192048,0.0,53.46,0.02,1.88,1.95,0.09,1.1,1.18,0.09,2.07,2.07
2025-06-19 20:46:36.322829,0.0,53.46,0.02,1.92,1.95,0.09,1.12,1.17,0.09,2.07,2.07
2025-06-19 20:46:36.453489,0.0,53.46,0.03,2.01,1.95,0.09,1.18,1.17,0.09,2.0,2.05
2025-06-19 20:46:36.586281,0.0,53.46,0.02,1.99,1.96,0.09,1.17,1.16,0.09,2.06,2.05
2025-06-19 20:46:36.716991,0.0,53.46,0.03,2.03,1.96,0.09,1.19,1.16,0.09,2.06,2.05
2025-06-19 20:46:36.847586,0.0,53.46,0.02,1.95,1.97,0.09,1.13,1.16,0.09,1.92,2.04
2025-06-19 20:46:36.978407,0.0,53.46,0.02,1.94,1.96,0.09,1.14,1.16,0.09,2.01,2.03
2025-06-19 20:46:37.109066,0.0,53.46,0.02,2.0,1.96,0.09,1.14,1.15,0.09,1.99,2.03
2025-06-19 20:46:37.240948,0.0,53.46,0.02,1.94,1.96,0.09,1.16,1.16,0.09,1.97,2.02
2025-06-19 20:46:37.371706,0.0,53.46,0.02,1.98,1.96,0.09,1.12,1.15,0.09,2.07,2.02
2025-06-19 20:46:37.503125,0.0,53.46,0.02,1.96,1.97,0.09,1.12,1.15,0.09,2.01,2.02
2025-06-19 20:46:37.636018,0.0,53.46,0.03,2.01,1.98,0.09,1.19,1.15,0.09,2.03,2.01
2025-06-19 20:46:37.767700,0.0,53.46,0.03,2.01,1.98,0.09,1.14,1.15,0.09,2.05,2.02
2025-06-19 20:46:37.898412,0.0,53.46,0.03,2.02,1.98,0.1,1.27,1.16,0.09,1.95,2.01
2025-06-19 20:46:38.029865,0.0,53.46,0.02,1.94,1.98,0.09,1.22,1.16,0.09,2.0,2.0
2025-06-19 20:46:38.161419,0.0,53.46,0.02,1.9,1.97,0.09,1.21,1.17,0.09,2.08,2.02
2025-06-19 20:46:38.293477,0.0,53.46,0.03,2.02,1.98,0.09,1.24,1.18,0.09,2.04,2.02
2025-06-19 20:46:38.425066,0.0,53.46,0.03,2.01,1.98,0.1,1.29,1.19,0.09,1.98,2.02
2025-06-19 20:46:38.556568,0.0,53.46,0.02,2.0,1.99,0.1,1.29,1.21,0.1,2.17,2.04
2025-06-19 20:46:38.687706,0.0,53.46,0.03,2.05,1.99,0.09,1.16,1.21,0.09,2.05,2.04
2025-06-19 20:46:38.818943,0.0,53.46,0.02,1.92,1.99,0.09,1.14,1.21,0.09,2.05,2.04
2025-06-19 20:46:38.953408,0.0,53.46,0.03,2.02,1.99,0.09,1.14,1.21,0.09,2.0,2.04
2025-06-19 20:46:39.087291,0.0,53.46,0.02,1.98,1.99,0.09,1.18,1.21,0.09,2.03,2.03
2025-06-19 20:46:39.220475,0.0,53.46,0.03,2.06,1.99,0.09,1.18,1.2,0.09,2.06,2.05
2025-06-19 20:46:39.353090,0.0,53.46,0.02,1.96,1.99,0.09,1.23,1.21,0.09,2.05,2.05
2025-06-19 20:46:39.485823,0.0,53.46,0.03,2.05,2.01,0.09,1.16,1.2,0.1,2.14,2.06
2025-06-19 20:46:39.618600,0.0,53.46,0.03,2.04,2.01,0.09,1.22,1.2,0.09,2.07,2.06
2025-06-19 20:46:39.751270,0.0,53.46,0.02,1.94,2.0,0.1,1.27,1.2,0.09,2.07,2.07
2025-06-19 20:46:39.883762,0.0,53.46,0.03,2.03,2.01,0.09,1.24,1.19,0.09,2.05,2.06
2025-06-19 20:46:40.016686,0.0,53.46,0.03,2.06,2.01,0.09,1.17,1.19,0.1,2.11,2.06
2025-06-19 20:46:40.149964,0.0,53.46,0.02,1.98,2.01,0.09,1.21,1.2,0.09,2.08,2.06
2025-06-19 20:46:40.282987,0.0,53.46,0.02,1.96,2.01,0.09,1.21,1.21,0.1,2.12,2.08
2025-06-19 20:46:40.415388,0.0,53.46,0.02,2.0,2.01,0.09,1.17,1.21,0.1,2.14,2.09
2025-06-19 20:46:40.547596,0.0,53.46,0.02,1.99,2.0,0.09,1.2,1.21,0.09,2.08,2.09
2025-06-19 20:46:40.680241,0.0,53.46,0.02,1.96,2.0,0.1,1.27,1.21,0.09,2.06,2.09
2025-06-19 20:46:40.814934,0.0,53.46,0.02,1.94,1.99,0.09,1.11,1.21,0.09,2.08,2.09
2025-06-19 20:46:40.947876,0.0,53.46,0.02,1.97,1.98,0.09,1.21,1.21,0.09,2.03,2.08
2025-06-19 20:46:41.080826,0.0,53.46,0.02,1.98,1.99,0.09,1.17,1.2,0.09,2.08,2.08
2025-06-19 20:46:41.211552,0.0,53.46,0.02,1.9,1.97,0.09,1.15,1.19,0.1,2.11,2.09
2025-06-19 20:46:41.342513,0.0,53.46,0.02,1.95,1.96,0.09,1.18,1.19,0.09,2.06,2.08
2025-06-19 20:46:41.473852,0.0,53.46,0.02,1.99,1.96,0.09,1.22,1.19,0.09,2.04,2.08
2025-06-19 20:46:41.607213,0.0,53.46,0.02,2.0,1.97,0.09,1.2,1.19,0.09,2.04,2.07
2025-06-19 20:46:41.738292,0.0,53.46,0.02,1.94,1.96,0.1,1.27,1.2,0.09,2.1,2.07
2025-06-19 20:46:41.869076,0.0,53.46,0.02,1.94,1.96,0.1,1.27,1.2,0.09,2.08,2.07
2025-06-19 20:46:42.000001,0.0,53.46,0.02,1.97,1.96,0.1,1.27,1.2,0.1,2.1,2.07
2025-06-19 20:46:42.136055,0.0,53.46,0.02,1.99,1.96,0.1,1.27,1.22,0.09,2.08,2.07
2025-06-19 20:46:42.266504,0.0,53.46,0.02,1.95,1.96,0.1,1.24,1.22,0.1,2.18,2.09
2025-06-19 20:46:42.398391,0.0,53.46,0.02,1.95,1.96,0.1,1.3,1.24,0.09,2.09,2.09
2025-06-19 20:46:42.531064,0.0,53.46,0.03,2.04,1.97,0.1,1.27,1.25,0.09,2.05,2.08
2025-06-19 20:46:42.664613,0.0,53.46,0.02,1.96,1.97,0.1,1.26,1.25,0.09,2.09,2.08
2025-06-19 20:46:42.796557,0.0,53.46,0.02,1.94,1.97,0.1,1.31,1.26,0.1,2.14,2.09
2025-06-19 20:46:42.928013,0.0,53.46,0.02,1.89,1.96,0.09,1.18,1.26,0.1,2.14,2.1
2025-06-19 20:46:43.060239,0.0,53.46,0.02,1.94,1.96,0.09,1.19,1.25,0.09,2.08,2.1
2025-06-19 20:46:43.191091,0.0,53.46,0.02,1.94,1.96,0.09,1.09,1.24,0.09,2.09,2.1
2025-06-19 20:46:43.322679,0.0,53.46,0.02,1.92,1.95,0.09,1.19,1.23,0.09,2.07,2.1
2025-06-19 20:46:43.454173,0.0,53.46,0.02,1.89,1.94,0.09,1.22,1.22,0.09,2.06,2.1
2025-06-19 20:46:43.584953,0.0,53.46,0.02,1.91,1.94,0.09,1.17,1.22,0.1,2.18,2.1
2025-06-19 20:46:43.715633,0.0,53.46,0.02,1.99,1.94,0.09,1.13,1.2,0.1,2.11,2.1
2025-06-19 20:46:43.846437,0.0,53.46,0.02,1.96,1.93,0.09,1.2,1.19,0.09,2.05,2.1
2025-06-19 20:46:43.976993,0.0,53.46,0.02,1.99,1.94,0.09,1.2,1.19,0.09,2.08,2.1
2025-06-19 20:46:44.109921,0.0,53.46,0.02,1.94,1.94,0.09,1.22,1.18,0.09,2.02,2.09
2025-06-19 20:46:44.243458,0.0,53.46,0.02,1.94,1.94,0.09,1.12,1.17,0.09,2.0,2.07
2025-06-19 20:46:44.375886,0.0,53.46,0.03,2.02,1.95,0.09,1.16,1.17,0.09,2.0,2.07
2025-06-19 20:46:44.515181,0.0,53.46,0.03,2.05,1.96,-999,-999,1.17,0.09,2.04,2.06
2025-06-19 20:46:44.655758,0.0,53.46,0.02,1.9,1.96,0.09,1.22,1.18,0.1,2.13,2.07
2025-06-19 20:46:44.786508,0.0,53.46,0.02,1.94,1.96,0.09,1.23,1.19,0.09,2.04,2.07
2025-06-19 20:46:44.917273,0.0,53.46,0.02,1.98,1.97,0.09,1.2,1.19,0.1,2.12,2.06
2025-06-19 20:46:45.049316,0.0,53.46,0.03,2.02,1.97,0.09,1.22,1.19,0.09,2.04,2.05
2025-06-19 20:46:45.181175,0.0,53.46,0.02,1.97,1.98,0.09,1.2,1.2,0.09,1.96,2.04
2025-06-19 20:46:45.312794,0.0,53.46,0.02,1.91,1.97,0.09,1.13,1.19,0.09,2.07,2.04
2025-06-19 20:46:45.444221,0.0,53.46,0.02,1.81,1.95,0.09,1.23,1.19,0.09,1.99,2.04
2025-06-19 20:46:45.575156,0.0,53.46,0.02,1.99,1.96,0.09,1.19,1.19,0.09,1.98,2.04
2025-06-19 20:46:45.705996,0.0,53.46,0.02,1.96,1.95,0.09,1.23,1.2,0.09,2.06,2.04
2025-06-19 20:46:45.838114,0.0,53.46,0.02,1.96,1.94,0.09,1.21,1.21,0.09,1.99,2.04
2025-06-19 20:46:45.969008,0.0,53.46,0.02,1.95,1.95,0.09,1.19,1.2,0.09,1.99,2.02
2025-06-19 20:46:46.101046,0.0,53.46,0.02,1.95,1.95,0.1,1.25,1.21,0.09,2.05,2.03
2025-06-19 20:46:46.233185,0.0,53.46,0.02,1.94,1.95,0.09,1.14,1.2,0.09,2.07,2.02
2025-06-19 20:46:46.365102,0.0,53.46,0.03,2.03,1.95,0.09,1.18,1.19,0.09,2.02,2.02
2025-06-19 20:46:46.495867,0.0,53.46,0.02,1.97,1.95,0.09,1.19,1.19,0.09,2.06,2.03
2025-06-19 20:46:46.627654,0.0,53.46,0.02,1.97,1.95,0.1,1.25,1.21,0.1,2.1,2.03
2025-06-19 20:46:46.761363,0.0,53.46,0.02,1.98,1.97,0.09,1.22,1.2,0.09,2.04,2.04
2025-06-19 20:46:46.892734,0.0,53.46,0.02,1.9,1.96,0.09,1.19,1.2,0.09,2.04,2.04
2025-06-19 20:46:47.024925,0.0,53.46,0.02,1.87,1.95,0.09,1.2,1.2,0.09,2.03,2.04
2025-06-19 20:46:47.156877,0.0,53.46,0.02,1.97,1.95,0.09,1.12,1.19,0.09,2.05,2.04
2025-06-19 20:46:47.288434,0.0,53.46,0.02,1.89,1.95,0.09,1.24,1.2,0.09,2.08,2.05
2025-06-19 20:46:47.419157,0.0,53.46,0.02,1.98,1.95,0.1,1.26,1.2,0.09,2.05,2.05
2025-06-19 20:46:47.551532,0.0,53.46,0.02,1.93,1.95,0.09,1.18,1.2,0.09,2.03,2.05
2025-06-19 20:46:47.683154,0.0,53.46,0.02,1.95,1.94,0.09,1.19,1.2,0.09,2.05,2.05
2025-06-19 20:46:47.815800,0.0,53.46,0.03,2.04,1.95,0.09,1.19,1.2,0.09,1.99,2.05
2025-06-19 20:46:47.948177,0.0,53.46,0.02,1.87,1.94,0.09,1.18,1.2,0.09,2.06,2.04
2025-06-19 20:46:48.080133,0.0,53.46,0.03,2.01,1.94,0.09,1.14,1.19,0.09,2.03,2.04
2025-06-19 20:46:48.214609,0.0,53.46,0.02,1.94,1.94,0.09,1.16,1.19,0.09,2.04,2.04
2025-06-19 20:46:48.346543,0.0,53.46,0.02,1.98,1.96,0.09,1.21,1.19,0.09,2.03,2.04
2025-06-19 20:46:48.478728,0.0,53.46,0.02,1.96,1.96,0.1,1.25,1.2,0.09,2.06,2.04
2025-06-19 20:46:48.609867,0.0,53.46,0.02,1.99,1.97,0.1,1.24,1.2,0.09,2.01,2.04
2025-06-19 20:46:48.741806,0.0,53.46,0.03,2.02,1.97,0.09,1.22,1.2,0.09,2.06,2.04
2025-06-19 20:46:48.872709,0.0,53.46,0.02,1.98,1.97,0.09,1.22,1.2,0.09,2.05,2.04
2025-06-19 20:46:49.004671,0.0,53.46,0.02,1.99,1.98,0.1,1.25,1.21,0.09,2.07,2.04
2025-06-19 20:46:49.136692,0.0,53.46,0.02,2.0,1.97,0.09,1.16,1.2,0.09,2.03,2.05
2025-06-19 20:46:49.272026,0.0,53.46,0.02,1.92,1.98,0.09,1.09,1.19,0.09,2.02,2.04
2025-06-19 20:46:49.404472,0.0,53.46,0.02,1.97,1.98,0.09,1.15,1.2,0.09,2.01,2.04
2025-06-19 20:46:49.537300,0.0,53.46,0.02,1.94,1.98,0.09,1.15,1.19,0.09,2.07,2.04
2025-06-19 20:46:49.669524,0.0,53.46,0.02,1.93,1.97,0.09,1.2,1.19,0.09,2.04,2.04
2025-06-19 20:46:49.803140,0.0,53.46,0.02,1.97,1.97,0.1,1.27,1.19,0.09,2.08,2.05
2025-06-19 20:46:49.935720,0.0,53.46,0.03,2.02,1.97,0.09,1.22,1.19,0.09,2.03,2.05
2025-06-19 20:46:50.068117,0.0,53.46,0.02,1.98,1.97,0.09,1.19,1.19,0.09,2.05,2.05
2025-06-19 20:46:50.201188,0.0,53.46,0.02,1.94,1.97,0.09,1.24,1.19,0.09,2.06,2.05
2025-06-19 20:46:50.333422,0.0,53.46,0.02,1.89,1.96,0.09,1.18,1.18,0.09,2.03,2.04
2025-06-19 20:46:50.466219,0.0,53.46,0.03,2.03,1.96,0.09,1.15,1.18,0.09,2.07,2.05
2025-06-19 20:46:50.600187,0.0,53.46,0.02,1.96,1.96,0.09,1.21,1.19,0.09,2.03,2.05
2025-06-19 20:46:50.733366,0.0,53.46,0.02,2.0,1.97,0.09,1.24,1.2,0.09,2.08,2.05
2025-06-19 20:46:50.867937,0.0,53.46,0.02,1.91,1.96,0.1,1.35,1.22,0.09,2.05,2.05
2025-06-19 20:46:51.000865,0.0,53.46,0.03,2.05,1.97,0.1,1.28,1.23,0.1,2.12,2.06
2025-06-19 20:46:51.135636,0.0,53.46,0.03,2.03,1.98,0.1,1.26,1.23,0.1,2.12,2.06
2025-06-19 20:46:51.268848,0.0,53.46,0.02,1.95,1.97,0.1,1.28,1.24,0.1,2.14,2.07
2025-06-19 20:46:51.402855,0.0,53.46,0.02,2.0,1.98,0.09,1.12,1.23,0.09,2.08,2.08
2025-06-19 20:46:51.535621,0.0,53.46,0.02,1.97,1.98,0.09,1.14,1.22,0.09,2.06,2.08
2025-06-19 20:46:51.669727,0.0,53.46,0.02,1.96,1.99,0.09,1.22,1.22,0.09,2.03,2.08
2025-06-19 20:46:51.800902,0.0,53.46,0.03,2.03,1.99,0.09,1.18,1.23,0.09,2.07,2.08
2025-06-19 20:46:51.932037,0.0,53.46,0.03,2.02,1.99,0.09,1.23,1.23,0.09,2.04,2.08
2025-06-19 20:46:52.066419,0.0,53.46,0.02,1.98,1.99,0.09,1.2,1.23,0.09,2.02,2.07
2025-06-19 20:46:52.198244,0.0,53.46,0.02,1.96,1.99,0.09,1.14,1.2,0.1,2.14,2.08
2025-06-19 20:46:52.329601,0.0,53.46,0.02,2.0,1.99,0.1,1.25,1.2,0.09,2.06,2.08
2025-06-19 20:46:52.461838,0.0,53.46,0.02,2.0,1.99,0.1,1.29,1.2,0.09,2.1,2.07
2025-06-19 20:46:52.593208,0.0,53.46,0.03,2.03,1.99,0.1,1.26,1.2,0.09,2.07,2.07
2025-06-19 20:46:52.725178,0.0,53.46,0.03,2.1,2.0,0.1,1.26,1.22,0.09,2.08,2.07
